campaignid,period,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,caab_code,count
2020-10_south-west_BOSS,265,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,11
2020-10_south-west_BOSS,265,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,265,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,4
2020-10_south-west_BOSS,265,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,61
2020-10_south-west_BOSS,266,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,2
2020-10_south-west_BOSS,266,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,5
2020-10_south-west_BOSS,266,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,4
2020-10_south-west_BOSS,266,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,266,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,5
2020-10_south-west_BOSS,266,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,59
2020-10_south-west_BOSS,267,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,3
2020-10_south-west_BOSS,267,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,2
2020-10_south-west_BOSS,267,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,1
2020-10_south-west_BOSS,267,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,267,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,5
2020-10_south-west_BOSS,267,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,59
2020-10_south-west_BOSS,269,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,4
2020-10_south-west_BOSS,269,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,3
2020-10_south-west_BOSS,269,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,4
2020-10_south-west_BOSS,269,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300906,4
2020-10_south-west_BOSS,269,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,9
2020-10_south-west_BOSS,269,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,14
2020-10_south-west_BOSS,269,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,269,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,6
2020-10_south-west_BOSS,269,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,269,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,25
2020-10_south-west_BOSS,269,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,5
2020-10_south-west_BOSS,272,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,18
2020-10_south-west_BOSS,272,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2020-10_south-west_BOSS,272,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,3
2020-10_south-west_BOSS,272,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,21
2020-10_south-west_BOSS,272,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2020-10_south-west_BOSS,272,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,272,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,10
2020-10_south-west_BOSS,272,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,16
2020-10_south-west_BOSS,273,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,273,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,1
2020-10_south-west_BOSS,273,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300906,5
2020-10_south-west_BOSS,273,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,1
2020-10_south-west_BOSS,273,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,32
2020-10_south-west_BOSS,273,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,1
2020-10_south-west_BOSS,273,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,273,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,273,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,26
2020-10_south-west_BOSS,273,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001012,1
2020-10_south-west_BOSS,273,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,3
2020-10_south-west_BOSS,274,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,274,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,4
2020-10_south-west_BOSS,274,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,274,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,274,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,49
2020-10_south-west_BOSS,275,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,275,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,6
2020-10_south-west_BOSS,275,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,275,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,275,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,67
2020-10_south-west_BOSS,276,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,8
2020-10_south-west_BOSS,276,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,276,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,5
2020-10_south-west_BOSS,276,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,57
2020-10_south-west_BOSS,277,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,6
2020-10_south-west_BOSS,277,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,67
2020-10_south-west_BOSS,278,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,4
2020-10_south-west_BOSS,278,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,278,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,74
2020-10_south-west_BOSS,278REDO,Biota,Echinoderms,NA,NA,NA,NA,NA,NA,NA,NA,NA,25001000,1
2020-10_south-west_BOSS,278REDO,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,7
2020-10_south-west_BOSS,278REDO,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,67
2020-10_south-west_BOSS,280,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,280,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,1
2020-10_south-west_BOSS,280,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,280,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,65
2020-10_south-west_BOSS,281,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,281,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,5
2020-10_south-west_BOSS,281,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,281,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,281,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,4
2020-10_south-west_BOSS,281,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,60
2020-10_south-west_BOSS,282,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,282,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,4
2020-10_south-west_BOSS,282,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,71
2020-10_south-west_BOSS,283,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,7
2020-10_south-west_BOSS,283,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,283,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,69
2020-10_south-west_BOSS,284,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,284,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,284,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,284,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,38
2020-10_south-west_BOSS,285,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,285,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,10
2020-10_south-west_BOSS,285,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,285,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,4
2020-10_south-west_BOSS,285,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,7
2020-10_south-west_BOSS,285,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,41
2020-10_south-west_BOSS,286,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,1
2020-10_south-west_BOSS,286,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,286,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,61
2020-10_south-west_BOSS,288,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2020-10_south-west_BOSS,288,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,288,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,64
2020-10_south-west_BOSS,290,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,290,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,72
2020-10_south-west_BOSS,291,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,291,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,66
2020-10_south-west_BOSS,293,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,293,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11168912,3
2020-10_south-west_BOSS,293,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,31
2020-10_south-west_BOSS,293,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,5
2020-10_south-west_BOSS,293,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,293,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,4
2020-10_south-west_BOSS,293,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,3
2020-10_south-west_BOSS,293,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,17
2020-10_south-west_BOSS,294,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,294,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,66
2020-10_south-west_BOSS,295,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,80
2020-10_south-west_BOSS,297,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,79
2020-10_south-west_BOSS,298,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,298,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,69
2020-10_south-west_BOSS,299,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,1
2020-10_south-west_BOSS,299,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,74
2020-10_south-west_BOSS,3,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,3,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2020-10_south-west_BOSS,3,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,1
2020-10_south-west_BOSS,3,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,5
2020-10_south-west_BOSS,3,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,3,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,13
2020-10_south-west_BOSS,3,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,5
2020-10_south-west_BOSS,3,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,26
2020-10_south-west_BOSS,3,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,6
2020-10_south-west_BOSS,302,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001007,2
2020-10_south-west_BOSS,302,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,60
2020-10_south-west_BOSS,307,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,78
2020-10_south-west_BOSS,308,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,2
2020-10_south-west_BOSS,308,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,78
2020-10_south-west_BOSS,310,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,2
2020-10_south-west_BOSS,310,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,2
2020-10_south-west_BOSS,310,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,4
2020-10_south-west_BOSS,310,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,5
2020-10_south-west_BOSS,310,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,5
2020-10_south-west_BOSS,310,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,4
2020-10_south-west_BOSS,310,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,12
2020-10_south-west_BOSS,310,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,38
2020-10_south-west_BOSS,311,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,311,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,2
2020-10_south-west_BOSS,311,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,9
2020-10_south-west_BOSS,311,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2020-10_south-west_BOSS,311,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,4
2020-10_south-west_BOSS,311,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,311,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,42
2020-10_south-west_BOSS,311,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,6
2020-10_south-west_BOSS,312,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,5
2020-10_south-west_BOSS,312,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,312,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,3
2020-10_south-west_BOSS,312,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,70
2020-10_south-west_BOSS,313,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,313,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,75
2020-10_south-west_BOSS,321,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,321,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,1
2020-10_south-west_BOSS,321,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,321,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2020-10_south-west_BOSS,321,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,48
2020-10_south-west_BOSS,322,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,2
2020-10_south-west_BOSS,322,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,322,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,3
2020-10_south-west_BOSS,322,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,54
2020-10_south-west_BOSS,323,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,323,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,6
2020-10_south-west_BOSS,323,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,3
2020-10_south-west_BOSS,323,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,323,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,65
2020-10_south-west_BOSS,324,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,3
2020-10_south-west_BOSS,324,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,324,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,75
2020-10_south-west_BOSS,325,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,5
2020-10_south-west_BOSS,325,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11168912,2
2020-10_south-west_BOSS,325,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,20
2020-10_south-west_BOSS,325,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2020-10_south-west_BOSS,325,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,6
2020-10_south-west_BOSS,325,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,4
2020-10_south-west_BOSS,325,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,24
2020-10_south-west_BOSS,325,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,4
2020-10_south-west_BOSS,326,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,326,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,326,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,27
2020-10_south-west_BOSS,326,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,8
2020-10_south-west_BOSS,326,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,9
2020-10_south-west_BOSS,326,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,10
2020-10_south-west_BOSS,326,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,7
2020-10_south-west_BOSS,327,Biota,Ascidians,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000000,1
2020-10_south-west_BOSS,327,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,327,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,3
2020-10_south-west_BOSS,327,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,327,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,10
2020-10_south-west_BOSS,327,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,9
2020-10_south-west_BOSS,327,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,21
2020-10_south-west_BOSS,327,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,21
2020-10_south-west_BOSS,328,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,20
2020-10_south-west_BOSS,328,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,3
2020-10_south-west_BOSS,328,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,1
2020-10_south-west_BOSS,328,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,10
2020-10_south-west_BOSS,328,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,16
2020-10_south-west_BOSS,328,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,5
2020-10_south-west_BOSS,328,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,328,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,18
2020-10_south-west_BOSS,328,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,6
2020-10_south-west_BOSS,329,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,329,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,24
2020-10_south-west_BOSS,329,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,4
2020-10_south-west_BOSS,329,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,7
2020-10_south-west_BOSS,329,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,23
2020-10_south-west_BOSS,330,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,330,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,11
2020-10_south-west_BOSS,330,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,330,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,330,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,330,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,57
2020-10_south-west_BOSS,331,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,78
2020-10_south-west_BOSS,333,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,333,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,3
2020-10_south-west_BOSS,333,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2020-10_south-west_BOSS,333,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,2
2020-10_south-west_BOSS,333,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,72
2020-10_south-west_BOSS,334,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11168912,1
2020-10_south-west_BOSS,334,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,3
2020-10_south-west_BOSS,334,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,334,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001012,1
2020-10_south-west_BOSS,334,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,71
2020-10_south-west_BOSS,335,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,335,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,12
2020-10_south-west_BOSS,335,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,3
2020-10_south-west_BOSS,335,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300906,1
2020-10_south-west_BOSS,335,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,2
2020-10_south-west_BOSS,335,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,3
2020-10_south-west_BOSS,335,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300918,1
