Dot Point Measurements

Generated: Thursday 19 January 2023 14:29:18

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1620	2908													20220525-3-NAKED	218					Open Water								51.2
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1687	3385													20220525-3-NAKED	218					Open Water								75.5
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1896	2276													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				32.4
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1699	2741													20220525-3-NAKED	218					Open Water								44.5
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1733	2228													20220525-3-NAKED	218					Unknown								24.2
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		2000	2059													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				33.1
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		2001	3310													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				77.0
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1797	3029													20220525-3-NAKED	218					Unknown								59.9
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1590	3216													20220525-3-NAKED	218					Open Water								66.1
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1986	3501													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				85.6
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		2154	2473													20220525-3-NAKED	218													48.8
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1845	3143													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				66.2
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		2147	2183													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				41.9
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		2048	2737													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				53.7
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1588	2016													20220525-3-NAKED	218													12.4
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		2113	1972													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				38.3
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		1780	3800													20220525-3-NAKED	218					Unknown								97.1
20220525-3-NAKED_218_01_20220525_BOTTOM_3_0004_0001.mp4_0037274.jpg	      0		2056	3446													20220525-3-NAKED	218					Unconsolidated	Sand	mud (fine sand)		82001015				84.5
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1017	39													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1012	457													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				79.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		829	1454													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				37.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		928	1839													20220525-3-NAKED	235					Unknown								22.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		793	1830													20220525-3-NAKED	235					Unknown								29.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1076	820													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				60.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		644	1259													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				51.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		902	1195													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				45.8
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		969	1195													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				44.2
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		714	1448													20220525-3-NAKED	235					Unknown								42.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		623	214													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				97.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		931	1129													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				48.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1069	197													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				91.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		871	1408													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				37.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1001	235													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				90.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		756	560													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				78.2
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		937	610													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				72.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		558	1470													20220525-3-NAKED	235					Unknown								48.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		581	1797													20220525-3-NAKED	235					Unknown								40.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1017	1264													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				39.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		981	3475													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				79.5
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		655	3709													20220525-3-NAKED	235					Open Water								96.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		596	3482													20220525-3-NAKED	235					Open Water								86.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		974	2073													20220525-3-NAKED	235					Unknown								20.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		807	3025													20220525-3-NAKED	235					Unknown								61.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		620	2419													20220525-3-NAKED	235					Open Water								44.2
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		810	2083													20220525-3-NAKED	235					Unknown								28.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		751	3670													20220525-3-NAKED	235					Unknown								92.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		795	2294													20220525-3-NAKED	235					Unknown								33.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		792	3401													20220525-3-NAKED	235					Unknown								78.8
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		739	2047													20220525-3-NAKED	235					Unknown								31.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		834	2155													20220525-3-NAKED	235					Unknown								28.5
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		748	3210													20220525-3-NAKED	235					Unknown								70.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		997	2982													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				55.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		979	3615													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				86.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		871	1941													20220525-3-NAKED	235					Unknown								24.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		546	2260													20220525-3-NAKED	235					Open Water								44.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		749	2732													20220525-3-NAKED	235					Unknown								50.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		551	2878													20220525-3-NAKED	235					Open Water								62.2
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		638	3214													20220525-3-NAKED	235					Open Water								73.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1695	1733													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				20.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1648	705													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				66.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2147	223													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				97.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2141	896													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				67.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1994	910													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				63.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1853	1482													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				35.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1725	965													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				54.5
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2003	252													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				93.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1651	1530													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				26.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1925	1003													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				57.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1870	1447													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				37.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1794	1734													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				25.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1892	934													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				59.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1831	1342													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				40.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1972	872													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				64.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1952	1354													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				43.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1927	1597													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				34.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1968	1317													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				45.5
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1839	306													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				88.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2110	871													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				67.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1804	2073													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				23.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2107	2837													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				58.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1967	3325													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				76.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1628	3597													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				84.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1614	3604													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				84.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2043	3567													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				88.9
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2062	2589													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				48.0
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1641	3362													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				72.8
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2048	2957													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				61.7
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2084	3086													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				68.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1656	2289													20220525-3-NAKED	235					Open Water								22.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1767	2726													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				44.1
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2115	2947													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				63.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1646	3458													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				77.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1848	3125													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				64.3
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2129	2214													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				41.4
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2132	2150													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				40.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1664	3553													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				82.5
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		1976	2402													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				38.6
20220525-3-NAKED_235_02_20220525_TOP_3_0003_0001.mp4_0065279.jpg	      0		2139	2899													20220525-3-NAKED	235					Unconsolidated	Sand	mud (fine sand)		82001015				62.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		819	934													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				61.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1047	693													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				69.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		839	1232													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				47.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		998	465													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				81.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		924	1328													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				40.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		849	1674													20220525-3-NAKED	249					Unknown								30.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		714	1698													20220525-3-NAKED	249					Unknown								36.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		588	962													20220525-3-NAKED	249					Unknown								66.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		955	1165													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				46.9
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		905	1823													20220525-3-NAKED	249					Unknown								24.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		587	710													20220525-3-NAKED	249					Unknown								77.8
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		599	1424													20220525-3-NAKED	249					Unknown								49.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		867	328													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				90.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		991	1175													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				45.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		956	751													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				67.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		829	1586													20220525-3-NAKED	249					Unknown								33.9
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		857	1694													20220525-3-NAKED	249					Unknown								29.6
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		969	384													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				86.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1047	764													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				65.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		680	438													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				88.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		812	2494													20220525-3-NAKED	249					Unknown								41.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		969	2335													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				29.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		881	2468													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				37.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		975	2112													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				22.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		934	3693													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				96.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		854	3255													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				75.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		577	2318													20220525-3-NAKED	249					Open Water								46.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		957	3642													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				93.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		965	3337													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				77.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		822	2085													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				29.3
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		642	3155													20220525-3-NAKED	249					Open Water								75.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		606	3140													20220525-3-NAKED	249					Open Water								75.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		869	2612													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				44.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		612	2372													20220525-3-NAKED	249					Open Water								45.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1022	3506													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				85.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		934	3502													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				86.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		921	2097													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				24.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		729	2688													20220525-3-NAKED	249					Unknown								51.9
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1040	3665													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				93.7
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		781	2891													20220525-3-NAKED	249					Unknown								59.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1615	570													20220525-3-NAKED	249					Unknown								75.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1609	1354													20220525-3-NAKED	249					Unknown								34.6
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2031	410													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				90.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1665	774													20220525-3-NAKED	249					Unknown								65.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1836	1252													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				45.4
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1591	1872													20220525-3-NAKED	249					Unknown								13.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1884	362													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				89.6
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1616	230													20220525-3-NAKED	249					Unknown								93.0
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1947	1395													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				43.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1728	955													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				56.8
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1764	1829													20220525-3-NAKED	249					Unknown								23.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1709	157													20220525-3-NAKED	249					Unknown								97.8
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2089	1512													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				45.9
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1860	897													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				62.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1840	693													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				72.1
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1827	1722													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				28.2
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1981	1045													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				58.9
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		1794	589													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				76.5
20220525-3-NAKED_249_01_20220525_BOTTOM_3_0005_0001.mp4_0009588.jpg	      0		2110	1097													20220525-3-NAKED	249					Unconsolidated	Sand	mud (fine sand)		82001015				61.0
